"GEOID","Tract","County","State","POV_P","NOHSDP_P","NONEMP_P","RENT_P","CROWD_P","SNGPNT_P","NOVEH_P","B01001_001","SDI_2023_Raw","SDI_2023"
"05135470201","Census Tract 4702.01"," Sharp County"," Arkansas",0.221129326047359,0.125917560700169,0.394894894894895,0.176524953789279,0.0184842883548983,0.179032258064516,0.0536044362292052,2745,0.667812610862179,75
"05135470202","Census Tract 4702.02"," Sharp County"," Arkansas",0.202400800266756,0.115515771526002,0.542319749216301,0.179245283018868,0.0212264150943396,0.106227106227106,0,3053,0.311386175061853,64
"05135470300","Census Tract 4703"," Sharp County"," Arkansas",0.139823496966354,0.130492676431425,0.450186219739292,0.200133868808568,0.00602409638554217,0.0767656090071648,0.034805890227577,3757,0.124535674755982,57
"05135470401","Census Tract 4704.01"," Sharp County"," Arkansas",0.166878172588832,0.154711673699015,0.343780135004822,0.263803680981595,0.049079754601227,0.0596446700507614,0.0525854513584575,3152,0.566351664086404,72
"05135470402","Census Tract 4704.02"," Sharp County"," Arkansas",0.16796875,0.238317757009346,0.479659987856709,0.253846153846154,0.00480769230769231,0.213802435723951,0.0586538461538462,2906,0.699451292877451,76
"05137950100","Census Tract 9501"," Stone County"," Arkansas",0.185067681895093,0.193675889328063,0.401957094467444,0.215456674473068,0.0152224824355972,0.189774696707106,0.053864168618267,4741,0.715340089142941,77
"05137950201","Census Tract 9502.01"," Stone County"," Arkansas",0.217692307692308,0.149901380670611,0.521400778210117,0.174147217235189,0,0.0714285714285714,0.0215439856373429,1300,0.22609269938816,61
"05137950203","Census Tract 9502.03"," Stone County"," Arkansas",0.306985294117647,0.0806264501160093,0.478736330498177,0.292122538293217,0.0842450765864333,0.183471074380165,0.106126914660832,2720,1.04779043003816,86
"05137950204","Census Tract 9502.04"," Stone County"," Arkansas",0.186098033785655,0.112752971410215,0.445890005913661,0.269770050476725,0.0168255748738082,0.136568848758465,0.0874929893438026,3713,0.670247698319744,75
"05139950100","Census Tract 9501"," Union County"," Arkansas",0.201191728005608,0.0965961361545538,0.308172531214529,0.15307582260372,0,0.278225806451613,0.0343347639484979,2853,0.272871507984769,62
"05139950200","Census Tract 9502"," Union County"," Arkansas",0.207795930065921,0.101328273244782,0.398971000935454,0.141716566866267,0.0232867598137059,0.0714285714285714,0.0159680638722555,3489,0.244100240019758,61
"05139950300","Census Tract 9503"," Union County"," Arkansas",0.166980776479457,0.100588550026752,0.359324236517219,0.287037037037037,0.0185185185185185,0.0857538035961272,0.0259259259259259,2733,0.338981766701417,65
"05139950401","Census Tract 9504.01"," Union County"," Arkansas",0.124931205283434,0.406384814495255,0.295715778474399,0.218878248974008,0.0150478796169631,0,0.102599179206566,1840,0.314070584976108,64
"05139950402","Census Tract 9504.02"," Union County"," Arkansas",0.106570512820513,0.086530931871574,0.384078785391875,0.0767620376831821,0.114445219818562,0.0710259301014656,0.00209351011863224,3758,-0.254538131948897,44
"05139950501","Census Tract 9505.01"," Union County"," Arkansas",0.146348915368164,0.0804878048780488,0.252938170669392,0.14031007751938,0,0.122605363984674,0.0209302325581395,3273,-0.222586986572168,45
"05139950502","Census Tract 9505.02"," Union County"," Arkansas",0.157995409334353,0.0376616076447442,0.358736059479554,0.159647404505387,0,0.0611620795107034,0.0127326150832517,2614,-0.434941125416956,37
"05139950600","Census Tract 9506"," Union County"," Arkansas",0.27036496350365,0.14148790506618,0.408739189804279,0.403722261989979,0,0.221428571428571,0.143163922691482,3427,0.968554227480948,84
"05139950700","Census Tract 9507"," Union County"," Arkansas",0.0989293361884368,0.0780503345014336,0.298467432950192,0.424501424501425,0.0199430199430199,0.148255813953488,0.056980056980057,4718,0.200595171350748,60
"05139950800","Census Tract 9508"," Union County"," Arkansas",0.245765420262065,0.118538324420677,0.256904637832204,0.295437546746447,0.0381451009723261,0.150632911392405,0.050112191473448,3150,0.830333864327622,80
"05139950900","Census Tract 9509"," Union County"," Arkansas",0.3721251149954,0.208494208494208,0.510433386837881,0.508513053348468,0.124858115777526,0.319845857418112,0.0874006810442679,2298,1.61141476228362,98
"05139951000","Census Tract 9510"," Union County"," Arkansas",0.281082461067143,0.147655703289013,0.421540656205421,0.454965357967667,0.0700538876058507,0.167064439140811,0.167051578137028,4215,1.34127997486142,93
"05141460100","Census Tract 4601"," Van Buren County"," Arkansas",0.157171414292854,0.257272383830752,0.410556003223207,0.113725490196078,0.0352941176470588,0.16213921901528,0.0450980392156863,4022,0.543793405222588,71
"05141460200","Census Tract 4602"," Van Buren County"," Arkansas",0.240335051546392,0.121021963245182,0.427222222222222,0.413584905660377,0.0407547169811321,0.241290322580645,0.169056603773585,3192,1.19271825989448,89
"05141460301","Census Tract 4603.01"," Van Buren County"," Arkansas",0.191476941039113,0.0686922060766182,0.435761589403974,0.176829268292683,0.0284552845528455,0.0909090909090909,0.0630081300813008,1742,0.346128184397935,65
"05141460303","Census Tract 4603.03"," Van Buren County"," Arkansas",0.112449799196787,0.0616808018504241,0.363511659807956,0.125448028673835,0,0.0153172866520788,0.0585424133811231,1494,-0.530880489376001,34
"05141460304","Census Tract 4603.04"," Van Buren County"," Arkansas",0.23876556578235,0.125352112676056,0.462476547842401,0.177380952380952,0.0619047619047619,0.135782747603834,0.080952380952381,1892,0.828750800742002,80
"05141460400","Census Tract 4604"," Van Buren County"," Arkansas",0.211334450027917,0.107952500899604,0.452158433466845,0.25891181988743,0.0393996247654784,0.0751944684528954,0.0300187617260788,3594,0.547865125684623,71
"05143010101","Census Tract 101.01"," Washington County"," Arkansas",0.107142857142857,0.160643889618922,0.276194144838213,0.228,0.0228571428571429,0.142460684551341,0.0365714285714286,4446,0.20961430967566,60
"05143010107","Census Tract 101.07"," Washington County"," Arkansas",0.0753746026941123,0.0270090768208988,0.24330900243309,0.33155487804878,0,0.124522119060623,0,6629,-0.794248069273657,25
"05143010108","Census Tract 101.08"," Washington County"," Arkansas",0.0318780318780319,0.00842992623814542,0.223165554881747,0.099250936329588,0.00702247191011236,0.0421179302045728,0.00561797752808989,5812,-1.61296685022394,4
"05143010109","Census Tract 101.09"," Washington County"," Arkansas",0.0353093618399741,0.0901994796183868,0.276529012023,0.199671322925226,0.00328677074774034,0.0925058548009368,0.00246507806080526,3223,-0.967840970453823,20
"05143010110","Census Tract 101.10"," Washington County"," Arkansas",0.217263157894737,0.0657462195923734,0.392857142857143,0.539802166745172,0.0372114931700424,0.109861591695502,0.0339142722562412,4829,0.725774250015844,77
"05143010111","Census Tract 101.11"," Washington County"," Arkansas",0.237932715748415,0.0178571428571429,0.387912860154603,0.487551867219917,0,0.0674955595026643,0.0145228215767635,2051,0.0656448086002902,55
"05143010112","Census Tract 101.12"," Washington County"," Arkansas",0.00732741997686078,0.0509977827050998,0.25497287522604,0.122324159021407,0.0305810397553517,0.107512953367876,0.0305810397553517,2593,-1.13925231214844,15
"05143010113","Census Tract 101.13"," Washington County"," Arkansas",0.0469327891850529,0.0295480880648899,0.257513661202186,0.0886436454254183,0.0234959060163759,0.137018114259173,0,7841,-1.105772107934,16
"05143010114","Census Tract 101.14"," Washington County"," Arkansas",0.222113182859012,0.0200095283468318,0.204914004914005,0.838443396226415,0.0112028301886792,0.282674772036474,0.0229952830188679,3141,0.537478778006913,71
"05143010115","Census Tract 101.15"," Washington County"," Arkansas",0.0440642820114049,0.0169879124469128,0.132075471698113,0.398692810457516,0.0047534165181224,0.0491266375545851,0.0047534165181224,3993,-1.12518872266913,15
"05143010201","Census Tract 102.01"," Washington County"," Arkansas",0.119407008086253,0.416373681567052,0.244141457179378,0.69179600886918,0.12860310421286,0.373637264618434,0.113082039911308,3804,1.18427711144407,89
"05143010202","Census Tract 102.02"," Washington County"," Arkansas",0.278116343490305,0.43739837398374,0.375499334221039,0.628166160081054,0.10435663627153,0.356115107913669,0.0131712259371834,3615,1.46180631228348,95
"05143010303","Census Tract 103.03"," Washington County"," Arkansas",0.0945173745173745,0.352955665024631,0.219289827255278,0.426554918394354,0.120864578738421,0.126518942101501,0.0388178209086899,6606,0.555032694391959,72
"05143010304","Census Tract 103.04"," Washington County"," Arkansas",0.103837471783296,0.19558599695586,0.282622139764997,0.641693811074919,0.156351791530945,0.494099134539732,0.0206297502714441,5316,0.80065753558919,79
"05143010305","Census Tract 103.05"," Washington County"," Arkansas",0.110745614035088,0.279588839941263,0.322252542793352,0.432738095238095,0.0797619047619048,0.0909090909090909,0.0214285714285714,5582,0.544377267946268,71
"05143010306","Census Tract 103.06"," Washington County"," Arkansas",0.297673407262448,0.455074572571844,0.362637362637363,0.620986687548943,0.158966327329679,0.238263950398583,0,4620,1.40601285874947,94
"05143010307","Census Tract 103.07"," Washington County"," Arkansas",0.154110280751363,0.330275229357798,0.27488282326992,0.945525291828794,0.154530294608116,0.371766444937177,0.0389105058365759,4951,1.29806341793711,92
"05143010401","Census Tract 104.01"," Washington County"," Arkansas",0.0815096733269902,0.238132295719844,0.24732905982906,0.350042844901457,0.169665809768638,0.188639551192146,0.0865467009425878,6361,0.533085231130505,71
"05143010402","Census Tract 104.02"," Washington County"," Arkansas",0.1293347487615,0.289792119143655,0.234644777809227,0.468768590124926,0.135633551457466,0.184188393608074,0.0279595478881618,5652,0.840810135567701,80
"05143010404","Census Tract 104.04"," Washington County"," Arkansas",0.588150289017341,0.388429752066116,0.474528960223308,0.748366013071895,0.221132897603486,0.426256077795786,0.107843137254902,2768,1.89967916382833,100
"05143010405","Census Tract 104.05"," Washington County"," Arkansas",0.179300796123226,0.171698113207547,0.387739265390585,0.462388216728038,0.088374539715939,0.0720145852324521,0.0378748027354024,5778,0.871093852390102,81
"05143010501","Census Tract 105.01"," Washington County"," Arkansas",0.0468574284643259,0.101654411764706,0.172227772227772,0.11877133105802,0.0221843003412969,0.0214041095890411,0.00443686006825939,8003,-0.984251430140624,19
"05143010508","Census Tract 105.08"," Washington County"," Arkansas",0.0883407428653377,0.0888841747984726,0.18242312987609,0.214333556597455,0.00468854655056932,0.0972222222222222,0.0214333556597455,6999,-0.409262047775305,38
"05143010510","Census Tract 105.10"," Washington County"," Arkansas",0.046748831279218,0.185525912296841,0.230844155844156,0.215235792019347,0,0.0966643975493533,0.030229746070133,4806,-0.636956451041117,30
"05143010511","Census Tract 105.11"," Washington County"," Arkansas",0.121997580784517,0.0429352068696331,0.27058537770221,0.521499448732084,0.0069827269386255,0.226205997392438,0.0918779860345461,5787,0.290114715184291,63
"05143010512","Census Tract 105.12"," Washington County"," Arkansas",0.111861712696205,0.250616848783927,0.26036866359447,0.518150174042765,0.0353058180009945,0.118587047939445,0.0164097463948284,5053,0.532369257662514,71
"05143010513","Census Tract 105.13"," Washington County"," Arkansas",0.106415792720543,0.116658665386462,0.246561385634233,0.241776315789474,0.0131578947368421,0.166666666666667,0.0320723684210526,3242,0.0761393208140795,56
"05143010514","Census Tract 105.14"," Washington County"," Arkansas",0.153728294177732,0.0665864420377056,0.276422764227642,0.282672540381791,0.0117474302496329,0.119199272065514,0.00440528634361234,3916,0.0374738843795131,54
"05143010515","Census Tract 105.15"," Washington County"," Arkansas",0.038506760728983,0.107554671968191,0.234103410341034,0.0802919708029197,0.00656934306569343,0.0304878048780488,0.00693430656934307,6937,-1.16208304507714,14
"05143010516","Census Tract 105.16"," Washington County"," Arkansas",0.169007702763933,0.00904522613065327,0.158700818589913,0.85671256454389,0.00430292598967298,0.0964125560538117,0.0210843373493976,4414,0.0821239160098126,56
"05143010517","Census Tract 105.17"," Washington County"," Arkansas",0.00565487048522437,0.0477142143392456,0.122487268828732,0.148612354521038,0,0.0947630922693267,0.0161145926589078,5505,-1.51974798986749,6
"05143010518","Census Tract 105.18"," Washington County"," Arkansas",0.0779284833538841,0.0628551136363636,0.254330708661417,0.423515296940612,0,0.0953586497890295,0.00539892021595681,4196,-0.530401184320287,34
"05143010519","Census Tract 105.19"," Washington County"," Arkansas",0.0737126245847176,0.0440295878830574,0.287782485875706,0.283927454659162,0.0581613508442777,0.151394422310757,0.0350218886804253,4827,-0.237943727887299,44
"05143010520","Census Tract 105.20"," Washington County"," Arkansas",0.161091096242923,0.0358306188925081,0.229896238651102,0.341301460823373,0.0159362549800797,0.0622710622710623,0,3931,-0.134772810237567,48
"05143010521","Census Tract 105.21"," Washington County"," Arkansas",0.165959852982754,0.124579124579125,0.257918552036199,0.71536523929471,0.0541561712846348,0.274406332453826,0.0541561712846348,3537,1.03962671828522,86
"05143010601","Census Tract 106.01"," Washington County"," Arkansas",0.411645226811104,0.103256552819698,0.287472527472527,0.751808972503618,0.0694645441389291,0.250409165302782,0.0709117221418234,3009,1.40836613590865,94
"05143010602","Census Tract 106.02"," Washington County"," Arkansas",0.267605633802817,0.0892790437056406,0.244891339604282,0.815413891531874,0.0209324452901998,0.240445859872611,0.16650808753568,3834,1.20590389393112,90
"05143010703","Census Tract 107.03"," Washington County"," Arkansas",0.382902938557435,0.0493224932249322,0.274989800081599,0.957286432160804,0.0383165829145729,0.363095238095238,0.100502512562814,3369,1.24619506015443,91
"05143010704","Census Tract 107.04"," Washington County"," Arkansas",0.383231795764433,0.0901360544217687,0.443668753009148,0.981995884773663,0.0802469135802469,0.184986595174263,0.0925925925925926,4533,1.45898818595427,95
"05143010705","Census Tract 107.05"," Washington County"," Arkansas",0.209883247352702,0.0404727793696275,0.28,0.758217270194986,0.0222841225626741,0.375560538116592,0.122005571030641,3770,0.913095110012598,82
"05143010706","Census Tract 107.06"," Washington County"," Arkansas",0.161157024793388,0.026271186440678,0.230723606168446,0.548218029350105,0.0136268343815514,0,0.0314465408805031,2164,-0.00409830038993888,53
"05143011002","Census Tract 110.02"," Washington County"," Arkansas",0.196173913043478,0.0980754020564197,0.358501277320465,0.415958451369216,0.00708215297450425,0.0576553491351698,0.0491029272898961,5750,0.494767217656631,70
"05143011003","Census Tract 110.03"," Washington County"," Arkansas",0.0810926163038839,0.0947712418300654,0.272272272272272,0.23568281938326,0.0066079295154185,0.160186625194401,0.0479074889867841,4693,-0.175553131722134,47
"05143011004","Census Tract 110.04"," Washington County"," Arkansas",0.11455902939804,0.115422236713401,0.474162877221993,0.134760705289673,0.0409319899244332,0.0311942959001783,0.0251889168765743,4308,-0.0950482378327395,50
"05143011005","Census Tract 110.05"," Washington County"," Arkansas",0.0325896214590123,0.0547742413027387,0.175438596491228,0.156289707750953,0.0216010165184244,0.030812324929972,0.0412960609911055,4011,-1.09382674777492,16
"05143011006","Census Tract 110.06"," Washington County"," Arkansas",0.0497220015885624,0.0407730379448503,0.287751464222052,0.302207130730051,0.0420203735144312,0.0469055374592834,0.067062818336163,6304,-0.602152772173894,32
"05143011103","Census Tract 111.03"," Washington County"," Arkansas",0.0931663370687761,0.13516711032239,0.324631860776439,0.102820211515864,0.0170387779083431,0.0455675227837614,0.0622796709753232,4559,-0.232240163132303,45
"05143011104","Census Tract 111.04"," Washington County"," Arkansas",0.539454094292804,0.172649572649573,0.462068965517241,0.781664656212304,0,0.195933456561922,0.0965018094089264,4030,1.3045129130666,92
"05143011105","Census Tract 111.05"," Washington County"," Arkansas",0.44904386951631,0.133977900552486,0.514207377866401,0.708356391809629,0.0409518539014942,0.336477987421384,0.0586607636967349,5064,1.48466463206978,95
"05143011106","Census Tract 111.06"," Washington County"," Arkansas",0.0453367875647668,0.0926517571884984,0.239650588682112,0.16973886328725,0.0168970814132104,0.0725581395348837,0.0253456221198157,3893,-0.783890192041275,26
"05143011107","Census Tract 111.07"," Washington County"," Arkansas",0.140222096743836,0.0332744405182568,0.281541704305932,0.3,0.0154639175257732,0.147102526002972,0.0195876288659794,5313,-0.030272657738403,52
"05143011200","Census Tract 112"," Washington County"," Arkansas",0.0726495726495727,0.293025871766029,0.380588876772083,0.673236514522822,0,0.0498442367601246,0.04149377593361,2462,0.0528404373084948,55
"05143011301","Census Tract 113.01"," Washington County"," Arkansas",0.480341070582662,0.0217391304347826,0.690149079216603,0.93046776232617,0.0265486725663717,0.224806201550388,0.0151706700379267,6893,0.885221206285011,82
"05143011302","Census Tract 113.02"," Washington County"," Arkansas",0.457581573896353,0.0750915750915751,0.494252873563218,0.787122207621551,0,0.351097178683386,0.0847568988173456,3140,1.10876869867939,87
"05145070100","Census Tract 701"," White County"," Arkansas",0.272398190045249,0.0933869526362824,0.430697674418605,0.317944899478779,0.0230826507818317,0.223615464994775,0.0498883097542815,3320,0.898121003346452,82
"05145070200","Census Tract 702"," White County"," Arkansas",0.112886048988285,0.12836151926809,0.305171859942178,0.205867970660147,0.0312958435207824,0.0920245398773006,0.0366748166259169,5641,0.12238962260347,57
"05145070300","Census Tract 703"," White County"," Arkansas",0.146448523543496,0.181632056156771,0.343447815938646,0.213421342134213,0.0451045104510451,0.0530582166543847,0.0429042904290429,5012,0.396170496190377,66
"05145070401","Census Tract 704.01"," White County"," Arkansas",0.168952276467361,0.0773480662983425,0.265603519384108,0.213937621832359,0.010233918128655,0.0796586059743954,0.0175438596491228,5479,0.0462536086955677,55
"05145070402","Census Tract 704.02"," White County"," Arkansas",0.263503992484735,0.122526315789474,0.391563867886988,0.510510510510511,0.0234234234234234,0.223463687150838,0.109309309309309,4258,1.21378044762949,90
"05145070501","Census Tract 705.01"," White County"," Arkansas",0.113731343283582,0.246251874062969,0.513882567137005,0.198498748957465,0,0.0530973451327434,0.00583819849874896,3372,-0.151659322955621,48
"05145070502","Census Tract 705.02"," White County"," Arkansas",0.218872357086922,0.191478169384534,0.394651011089367,0.394409937888199,0.025879917184265,0.213371266002845,0.0300207039337474,2686,0.998641648455307,85
"05145070600","Census Tract 706"," White County"," Arkansas",0.19608938547486,0.168669705760464,0.436529680365297,0.353323699421965,0.0187861271676301,0.21120186697783,0.0852601156069364,3580,0.973764584928666,84
"05145070700","Census Tract 707"," White County"," Arkansas",0.302390216787104,0.104755341144039,0.350183823529412,0.44430459408433,0.026431718061674,0.0335497835497836,0.168030207677785,3776,0.927570821184432,83
"05145070801","Census Tract 708.01"," White County"," Arkansas",0.474178403755869,0.0688259109311741,0.655399061032864,0.876494023904382,0,0.131147540983607,0.243027888446215,3532,1.0283197207186,85
"05145070802","Census Tract 708.02"," White County"," Arkansas",0.280734632683658,0.151470588235294,0.426628895184136,0.693376941946034,0.0155355682747343,0.595092024539877,0.0343417825020442,2668,1.25670684870203,91
"05145070901","Census Tract 709.01"," White County"," Arkansas",0.0695671378091873,0.107718120805369,0.258928571428571,0.283792048929664,0.0171253822629969,0.150828247602441,0.0348623853211009,4688,-0.173989078244709,47
"05145070902","Census Tract 709.02"," White County"," Arkansas",0.0390709789450836,0.0308938212357528,0.302253032928943,0.18557268722467,0.00330396475770925,0.116546762589928,0.020374449339207,4607,-1.08064752069819,17
"05145071001","Census Tract 710.01"," White County"," Arkansas",0.0729502905100065,0.0864448051948052,0.383752004275788,0.0909763313609468,0.0199704142011834,0.0200764818355641,0.00813609467455621,3098,-0.742277329721328,27
"05145071002","Census Tract 710.02"," White County"," Arkansas",0.127532467532468,0.147156084656085,0.282248281439547,0.0962199312714777,0.043298969072165,0.0518444666001994,0.0192439862542955,3850,-0.0320394282475643,52
"05145071101","Census Tract 711.01"," White County"," Arkansas",0.292650570443088,0.232480533926585,0.431266846361186,0.518971061093248,0.00964630225080386,0.275348837209302,0.0842443729903537,3789,1.32896327267083,92
"05145071102","Census Tract 711.02"," White County"," Arkansas",0.14,0.180360721442886,0.308083140877598,0.252107925801012,0.0126475548060708,0.196850393700787,0.0489038785834739,3117,0.514504269691504,70
"05145071201","Census Tract 712.01"," White County"," Arkansas",0.0643297380585516,0.157822001105583,0.32190635451505,0.375634517766497,0,0.0472779369627507,0,5367,-0.512916233205266,35
"05145071202","Census Tract 712.02"," White County"," Arkansas",0.144734473447345,0.0720041590850013,0.433778857837181,0.3,0.028310502283105,0.218443427076521,0.0968036529680365,5555,0.548963772410813,71
"05147490100","Census Tract 4901"," Woodruff County"," Arkansas",0.219551282051282,0.182611858857766,0.317902692489372,0.331747919143876,0,0.10406342913776,0.145065398335315,3883,0.716855755332192,77
"05147490200","Census Tract 4902"," Woodruff County"," Arkansas",0.241487455197133,0.150744416873449,0.33535660091047,0.359477124183007,0.0289449112978525,0.18467583497053,0.118580765639589,2274,1.08957532055926,87
"05149952301","Census Tract 9523.01"," Yell County"," Arkansas",0.130384615384615,0.287111622554661,0.355809753160747,0.407662082514735,0.0491159135559921,0.0667701863354037,0.107072691552063,2709,0.763216231593426,78
"05149952302","Census Tract 9523.02"," Yell County"," Arkansas",0.0288687479019805,0.132921174652241,0.160907127429806,0.334714167357084,0.0306545153272577,0.167085427135678,0.0414250207125104,3007,-0.366880003264797,40
"05149952401","Census Tract 9524.01"," Yell County"," Arkansas",0.138420245398773,0.179046563192905,0.416123295791346,0.330535152151102,0.0314795383001049,0.180306905370844,0.0209863588667366,2608,0.602080707482968,73
"05149952402","Census Tract 9524.02"," Yell County"," Arkansas",0.0896686159844055,0.123119777158774,0.275828773736724,0.228797763280522,0.0186393289841566,0.151930261519303,0.070363466915191,5192,0.077282759286199,56
"05149952500","Census Tract 9525"," Yell County"," Arkansas",0.300276173738388,0.228611500701262,0.451030927835052,0.420012353304509,0.0883261272390364,0.191044776119403,0.0809141445336628,4231,1.41819278376621,94
"05149952600","Census Tract 9526"," Yell County"," Arkansas",0.0731807031888798,0.202290076335878,0.407307171853857,0.28018018018018,0,0.0571827057182706,0.0432432432432432,2448,-0.256639545533783,44
"06001400100","Census Tract 4001"," Alameda County"," California",0.0435772357723577,0.00901639344262295,0.227632379793061,0.0828267477203647,0.020516717325228,0.0681551116333725,0.0645896656534954,3094,-1.18271734363678,14
"06001400200","Census Tract 4002"," Alameda County"," California",0.0783564261825131,0.035672514619883,0.268740031897927,0.412311265969803,0.0139372822299652,0.0733590733590734,0.110336817653891,2093,-0.278017588743778,43
"06001400300","Census Tract 4003"," Alameda County"," California",0.0543192570527422,0.0295964125560538,0.193792383933229,0.6015481017324,0.0151124216734243,0.161879895561358,0.15333579063767,5727,-0.266355604326874,43
"06001400400","Census Tract 4004"," Alameda County"," California",0.0788324523098138,0.0185975609756098,0.163405797101449,0.458679977814753,0.00942872989462008,0.145413870246085,0.113144758735441,4395,-0.265892069448786,43
"06001400500","Census Tract 4005"," Alameda County"," California",0.104035639412998,0.0319945541184479,0.243122676579926,0.526283987915408,0.00845921450151057,0.0632754342431762,0.102114803625378,3822,-0.083070753845246,50
"06001400600","Census Tract 4006"," Alameda County"," California",0.0945945945945946,0.0446601941747573,0.174362508614748,0.550943396226415,0.0427672955974843,0.169300225733634,0.0817610062893082,1957,0.19790682308838,60
"06001400700","Census Tract 4007"," Alameda County"," California",0.136012715712988,0.0185661239645815,0.157976412166356,0.658241179568194,0.0410742496050553,0.136653895274585,0.151658767772512,4404,0.383314745418988,66
"06001400800","Census Tract 4008"," Alameda County"," California",0.13466170352529,0.0573525414514814,0.160665658093797,0.617232375979112,0.029242819843342,0.27914798206278,0.0778067885117494,4583,0.573385499450141,72
"06001400900","Census Tract 4009"," Alameda County"," California",0.116642441860465,0.032520325203252,0.1248821866164,0.654835847382431,0.0434782608695652,0.0781954887218045,0.0629991126885537,2752,0.156885170118427,58
"06001401000","Census Tract 4010"," Alameda County"," California",0.169171779141104,0.0828267477203647,0.213701431492843,0.624900872323553,0.0662172878667724,0.114982578397213,0.137589214908803,6529,0.847604877249585,80
"06001401100","Census Tract 4011"," Alameda County"," California",0.101549973276323,0.0820744081172492,0.181011535048802,0.821467688937568,0.0423512230741146,0.18546845124283,0.148229280759401,5627,0.580662856057025,72
"06001401200","Census Tract 4012"," Alameda County"," California",0.0792822185970636,0.039276087793608,0.154912352221769,0.590909090909091,0,0.0626086956521739,0.107620320855615,3068,-0.37469016360844,40
"06001401300","Census Tract 4013"," Alameda County"," California",0.115870264917059,0.0421107356381596,0.194307290153936,0.884390651085142,0.0863939899833055,0.171334431630972,0.304257095158598,4368,0.598267794954067,73
"06001401400","Census Tract 4014"," Alameda County"," California",0.333401892225422,0.172674418604651,0.27494169473957,0.772381509654769,0.1234640140433,0.174708818635607,0.224107665301346,4876,1.59919665176101,97
"06001401500","Census Tract 4015"," Alameda County"," California",0.199711087035031,0.107741059302852,0.333333333333333,0.668261562998405,0.0781499202551834,0.263048016701461,0.350877192982456,2827,1.28529963708237,91
"06001401600","Census Tract 4016"," Alameda County"," California",0.132212457011846,0.114255765199161,0.248372558838257,0.688338493292054,0.0825593395252838,0.330612244897959,0.114551083591331,2617,0.983921953618392,84
"06001401700","Census Tract 4017"," Alameda County"," California",0.213245789323437,0.0781577110956036,0.142501776830135,0.568976897689769,0.0151815181518152,0.36231884057971,0.0772277227722772,3519,0.890715310629041,82
"06001401800","Census Tract 4018"," Alameda County"," California",0.194754464285714,0.0746951219512195,0.249203821656051,0.73943661971831,0.0267605633802817,0.270029673590504,0.283098591549296,1816,1.04445348758296,86
"06001402200","Census Tract 4022"," Alameda County"," California",0.174004192872117,0.117199391171994,0.19857433808554,0.607142857142857,0.0441176470588235,0.139954853273138,0.176470588235294,2385,0.972801165003899,84
"06001402400","Census Tract 4024"," Alameda County"," California",0.20326409495549,0.207973102785783,0.28525641025641,0.766770670826833,0.102964118564743,0.28804347826087,0.322932917316693,2727,1.51808654614161,96
"06001402500","Census Tract 4025"," Alameda County"," California",0.298881193393713,0.16945107398568,0.457937088514996,0.847977684797768,0.0920502092050209,0.335038363171355,0.331938633193863,1877,1.7138947062689,99
"06001402600","Census Tract 4026"," Alameda County"," California",0.229482071713147,0.183760683760684,0.268637532133676,0.819218241042345,0.115635179153094,0.171532846715328,0.328990228013029,1255,1.48826293123272,96
"06001402700","Census Tract 4027"," Alameda County"," California",0.212548638132296,0.140930546190155,0.333981841763943,0.722007722007722,0.0592020592020592,0.114478114478114,0.248391248391248,2056,1.24827185977538,91
"06001402801","Census Tract 4028.01"," Alameda County"," California",0.199244245963586,0.239308462238399,0.317700453857791,0.873432835820895,0.0841791044776119,0.462132921174652,0.462089552238806,2911,1.5854910301646,97
"06001402802","Census Tract 4028.02"," Alameda County"," California",0.480026195153897,0.174427198817443,0.451766953199618,0.951093951093951,0.0463320463320463,0.0747663551401869,0.680823680823681,1527,1.52457948021693,96
"06001402900","Census Tract 4029"," Alameda County"," California",0.265031265031265,0.106989247311828,0.173475801382778,1,0.0263908701854494,0.107266435986159,0.559201141226819,2111,1.16986407205047,89
"06001403000","Census Tract 4030"," Alameda County"," California",0.28256,0.259588068181818,0.276262626262626,0.781583380123526,0.136440202133633,0.0546762589928058,0.517125210555867,3125,1.45084678195671,95
"06001403100","Census Tract 4031"," Alameda County"," California",0.102840352595495,0.101720647773279,0.237204182718767,0.680965147453083,0.0500446827524576,0.0634328358208955,0.345844504021448,2174,0.506733397232293,70
"06001403301","Census Tract 4033.01"," Alameda County"," California",0.275041505257333,0.33005249343832,0.27027027027027,0.879708383961118,0.0607533414337789,0.256532066508314,0.411907654921021,1807,1.68874844913837,99
"06001403302","Census Tract 4033.02"," Alameda County"," California",0.0372162262746557,0.0123507616303005,0.0934579439252336,0.709160794362588,0.0294682895579757,0.0605187319884726,0.111467008327995,2687,-0.618084881123539,31
"06001403401","Census Tract 4034.01"," Alameda County"," California",0.199619047619048,0.112223612849395,0.190985915492958,0.827353094123765,0.0442017680707228,0.18925831202046,0.426417056682267,2641,1.18339429472709,89
"06001403402","Census Tract 4034.02"," Alameda County"," California",0.0534031413612565,0.0491990846681922,0.105450236966825,1,0.0814606741573034,0.120481927710843,0.408707865168539,955,0.058003983813791,55
"06001403501","Census Tract 4035.01"," Alameda County"," California",0.174691016417635,0.0492765778989306,0.18033186920449,0.849004804392588,0.0531914893617021,0.147856517935258,0.323610157858614,5421,0.836374104170692,80
